Isolate ID,Host,Collection date,Size (Mb),Scaffolds,GC Content,CDS,Host disease,Level,BioProject Accession,BioSample Accession,Assembly Accession,Location,Isolation source,Isolation type,Additional Metadata
UPEC AU_3,Homo sapiens,2016-08-15 00:00:00,5.3,111.0,50.5,4930.0,Urinary tract infection,Contig,PRJNA514245,SAMN36330695,GCA_032528885.1,Australia: Sydney,midstream urine,clinical,
UPEC ECZMYU21,Homo sapiens,2020-12-03,,,,,Urinary tract infection,Contig,,SAMN39829063,GCA_037483125.1,Pakistan,Urine sample,clinical,
UPEC_U013,Homo sapiens,2014-11-03 00:00:00,5.20397,1.0,50.4,4726.0,UTI,Complete,PRJNA643643,SAMN15421091,GCA_014522245.1,	Taiwan: Chia-Yi,urine,clinical,
UPEC132,Homo sapiens,1992-02-08 00:00:00,5.5,3.0,50.5,4964.0,UTI,Complete,PRJNA543375,SAMN11664985,GCA_007833875.1,China: Tianjin,urinary,clinical,
UPEC_245U_190328,Homo sapiens,2019-03-28 00:00:00,5.30191,7.0,50.6756,4910.0,Recurrent urinary tract infection,Complete,PRJNA610084,SAMN14277527,GCA_023376095.1,Mexico: Mexico City,bladder epithelial biopsy from 30-year-old female patient with recurrent urinary tract infection,Clinical,
UPEC_455U_190220,Homo sapiens,2019-02-20 00:00:00,5.19293,6.0,50.618,4759.0,Recurrent urinary tract infection,Complete,PRJNA610084,SAMN14277528,GCA_019443605.1,Mexico: Mexico City,bladder epithelial biopsy from 60-year-old female patient with recurrent urinary tract infection,Clinical,
UPEC_46,Homo sapiens,1999,5.08423,23.0,50.685,4647.0,Urinary tract infection,Contig,PRJNA728080,SAMN19068351,GCA_018390445.1,Brazil: Sao Paulo,urine,clinical,
UPEC_774U/190308,Homo sapiens,2019-03-08 00:00:00,5.10773,5.0,50.6417,4665.0,Recurrent urinary tract infection,Complete,PRJNA610084,SAMN14277526,GCA_019443685.1,Mexico: Mexico City,bladder epithelial biopsy from 50-year-old female patient with recurrent urinary tract infection,Clinical,
UPTC_GRECO_1,Homo sapiens,2019-01-01,5.1085,130.0,50.7,4620.0,urinary tract infection,Contig,PRJNA682881,SAMN17013297,GCA_016093225.1,Colombia:Duitama,non-complicated Urinary tract infection,clinical,
UPTC_GRECO_10,Homo sapiens,2019-01-01,5.17657,179.0,50.6,4744.0,urinary tract infection,Contig,PRJNA682881,SAMN17016303,GCA_016092445.1,Colombia:Duitama,non-complicated Urinary tract infection-Hospitalization,clinical,
UPTC_GRECO_2,Homo sapiens,2019-01-01,5.20789,246.0,50.7,4884.0,urinary tract infection,Contig,PRJNA682881,SAMN17013752,GCA_016093215.1,Colombia:Duitama,non-complicated Urinary tract infection,clinical,
UPTC_GRECO_3,Homo sapiens,2019-01-01,5.07143,70.0,50.5,4552.0,urinary tract infection,Contig,PRJNA682881,SAMN17015364,GCA_016092535.1,Colombia:Duitama,non-complicated Urinary tract infection-ER,clinical,
UPTC_GRECO_4,Homo sapiens,2019-01-01,5.5087,162.0,50.5,5106.0,urinary tract infection,Contig,PRJNA682881,SAMN17015526,GCA_016092565.1,Colombia:Duitama,non-complicated Urinary tract infection-ER,clinical,
UPTC_GRECO_6,Homo sapiens,2019-01-01,5.05263,67.0,50.4,4581.0,urinary tract infection,Contig,PRJNA682881,SAMN17015653,GCA_016092455.1,Colombia:Duitama,non-complicated Urinary tract infection-ER,clinical,
UPTC_GRECO_7,Homo sapiens,2019-01-01,5.41097,258.0,50.5,5052.0,urinary tract infection,Contig,PRJNA682881,SAMN17016074,GCA_016092395.1,Colombia:Duitama,non-complicated Urinary tract infection-ER,clinical,
UPTC_GRECO_8,Homo sapiens,2019-01-01,4.88887,86.0,50.7,4459.0,urinary tract infection,Contig,PRJNA682881,SAMN17016194,GCA_016092415.1,Colombia:Duitama,non-complicated Urinary tract infection-ER,clinical,
UPTC_GRECO_9,Homo sapiens,2019-01-01,4.97355,65.0,50.5,4565.0,urinary tract infection,Contig,PRJNA682881,SAMN17016239,GCA_016092465.1,Colombia:Duitama,non-complicated Urinary tract infection-Rotunary routinary medical examination,clinical,
URN_2924,Homo sapiens,2020-04-07,,,,,Urinary tract infection,Contig,,SAMN34101127,GCA_030239355.1,Nigeria,urine,clinical,
UTI_PT7,Homo sapiens,2015-10,5.35482,170.0,50.7,4971.0,Urinary Tract Infection,Contig,PRJNA717825,SAMN18515059,GCA_017898085.1,Sri Lanka,urine,clinical,
UTI89,Homo sapiens,2006,5.2,2.0,50.5,5211.0,UTI,Complete,PRJNA16259,SAMN00000110,GCA_000013265.1,,urine,clinical,
UTI-U7,Homo sapiens,2019,5.31374,229.0,,,Urinary tract infection,Contig,,SAMN30957781,GCA_028922125.1,"Mexico: Culiacan, Sinaloa",urine,clinical,
VUTI113,Homo sapiens,2016-09-14,5.26966,87.0,,,cystitis,Contig,,SAMN26895904,GCA_029212295.1,"USA: Nashville, TN",urine,clinical,
VUTI114,Homo sapiens,2021-01-15,5.08206,82.0,,,UTI,Contig,,SAMN38454104,GCA_033982875.1,USA: Nashville,urine,clinical,
VUTI115,Homo sapiens,2016-09-14,5.00238,68.0,,,pyelonephritis,Contig,,SAMN26895905,GCA_029212265.1,"USA: Nashville, TN",urine,clinical,
VUTI116,Homo sapiens,2016-09-14,5.12148,96.0,,,UTI,Contig,,SAMN36394567,GCA_032542845.1,USA: Nashville,urine,clinical,
VUTI117,Homo sapiens,2016-09-14,4.95559,97.0,,,cystitis,Contig,,SAMN26895906,GCA_029212245.1,"USA: Nashville, TN",urine,clinical,
VUTI118,Homo sapiens,2016-09-14,5.24939,106.0,,,cystitis,Contig,,SAMN26895907,GCA_029212175.1,"USA: Nashville, TN",urine,clinical,
VUTI119,Homo sapiens,2016-09-14,5.13065,51.0,,,UTI,Contig,,SAMN36394568,GCA_032542905.1,USA: Nashville,urine,clinical,
VUTI120,Homo sapiens,2016-09-14,5.20661,63.0,,,UTI,Contig,,SAMN36438532,GCA_032519945.1,USA: Nashville,urine,clinical,
VUTI125,Homo sapiens,2016-09-14,5.17295,166.0,,,cystitis,Contig,,SAMN26895910,GCA_029212165.1,"USA: Nashville, TN",urine,clinical,
VUTI126,Homo sapiens,2016-09-14,4.97881,63.0,,,cystitis,Contig,,SAMN26895911,GCA_029212145.1,"USA: Nashville, TN",urine,clinical,
VUTI128,Homo sapiens,2016-09-14,5.21032,96.0,,,cystitis,Contig,,SAMN26895912,GCA_029212105.1,"USA: Nashville, TN",urine,clinical,
VUTI129,Homo sapiens,2016-09-14,4.97042,78.0,,,cystitis,Contig,,SAMN26895913,GCA_029212075.1,"USA: Nashville, TN",urine,clinical,
VUTI131,Homo sapiens,2016-09-14,5.17229,154.0,,,UTI,Contig,,SAMN36438533,GCA_032519965.1,USA: Nashville,urine,clinical,
VUTI134,Homo sapiens,2016-09-14,5.24709,96.0,,,cystitis,Contig,,SAMN26895916,GCA_029212045.1,"USA: Nashville, TN",urine,clinical,
VUTI135,Homo sapiens,2016-09-14,4.70359,57.0,,,cystitis,Contig,,SAMN26895917,GCA_029212005.1,"USA: Nashville, TN",urine,clinical,
VUTI145,Homo sapiens,2016-09-19,5.16541,74.0,,,cystitis,Contig,,SAMN26895922,GCA_029211875.1,"USA: Nashville, TN",urine,clinical,
VUTI146,Homo sapiens,2016-09-19,5.18119,74.0,,,cystitis,Contig,,SAMN26895923,GCA_029211925.1,"USA: Nashville, TN",urine,clinical,
VUTI149,Homo sapiens,2016-09-19,5.13489,145.0,,,cystitis,Contig,,SAMN26895924,GCA_029211905.1,"USA: Nashville, TN",urine,clinical,
VUTI150,Homo sapiens,2016-09-19,5.21833,126.0,,,pyelonephritis,Contig,,SAMN26895925,GCA_029211865.1,"USA: Nashville, TN",urine,clinical,
VUTI150_1,Homo sapiens,2021-01-15,5.30441,130.0,,,Pyelonephritis,Contig,,SAMN38454789,GCA_033982555.1,USA: Nashville,urine,clinical,
VUTI152,Homo sapiens,2016-09-19,5.06637,72.0,,,cystitis,Contig,,SAMN26895927,GCA_029211775.1,"USA: Nashville, TN",urine,clinical,
VUTI152_1,Homo sapiens,2021-01-15,5.11637,104.0,,,UTI,Contig,,SAMN36995329,GCA_031661915.1,USA: Nashville,urine,clinical,
VUTI154,Homo sapiens,2016-09-19,4.84788,63.0,,,UTI,Contig,,SAMN36394569,GCA_032542945.1,USA: Nashville,urine,clinical,
VUTI154_1,Homo sapiens,2021-01-15,5.4654,154.0,,,UTI,Contig,,SAMN38454791,GCA_033982575.1,USA: Nashville,urine,clinical,
VUTI157,Homo sapiens,2016-09-19,5.19823,64.0,,,UTI,Contig,,SAMN36438534,GCA_032520005.1,USA: Nashville,urine,clinical,
VUTI157_1,Homo sapiens,2021-01-15,5.19896,68.0,,,UTI,Contig,,SAMN36995326,GCA_031662055.1,USA: Nashville,urine,clinical,
VUTI163,Homo sapiens,2016-09-19,4.96472,49.0,,,cystitis,Contig,,SAMN26895933,GCA_029211805.1,"USA: Nashville, TN",urine,clinical,
VUTI164,Homo sapiens,2016-09-19,5.1598,63.0,,,cystitis,Contig,,SAMN26895934,GCA_029211685.1,"USA: Nashville, TN",urine,clinical,
VUTI168,Homo sapiens,2016-09-19,4.70589,63.0,,,cystitis,Contig,,SAMN26895935,GCA_029211665.1,"USA: Nashville, TN",urine,clinical,
VUTI169,Homo sapiens,2016-09-19,4.88024,78.0,,,pyelonephritis,Contig,,SAMN26895936,GCA_029211645.1,"USA: Nashville, TN",urine,clinical,
VUTI172,Homo sapiens,2016-09-19,4.83618,39.0,,,cystitis,Contig,,SAMN26895938,GCA_029211595.1,"USA: Nashville, TN",urine,clinical,
VUTI172_1,Homo sapiens,2021-01-15,4.88905,53.0,,,UTI,Contig,,SAMN36995323,GCA_031662015.1,USA: Nashville,urine,clinical,
VUTI174,Homo sapiens,2016-09-19,5.16781,113.0,,,cystitis,Contig,,SAMN26895939,GCA_029211605.1,"USA: Nashville, TN",urine,clinical,
VUTI180,Homo sapiens,2016-09-21,5.08125,54.0,,,cystitis,Contig,,SAMN26895943,GCA_029211515.1,"USA: Nashville, TN",urine,clinical,
VUTI182,Homo sapiens,2016-09-21,4.9153,50.0,,,cystitis,Contig,,SAMN26895944,GCA_029211535.1,"USA: Nashville, TN",urine,clinical,
VUTI184,Homo sapiens,2016-09-21,5.15828,102.0,,,UTI,Contig,,SAMN36438536,GCA_032520065.1,USA: Nashville,urine,clinical,
VUTI184_1,Homo sapiens,2021-01-15,5.16959,98.0,,,UTI,Contig,,SAMN36995320,GCA_031661935.1,USA: Nashville,urine,clinical,
VUTI188,Homo sapiens,2016-09-21,5.29945,135.0,,,cystitis,Contig,,SAMN26895946,GCA_029211405.1,"USA: Nashville, TN",urine,clinical,
VUTI188_1,Homo sapiens,2021-01-15,5.41028,125.0,,,UTI,Contig,,SAMN36995319,GCA_031661865.1,USA: Nashville,urine,clinical,
VUTI189,Homo sapiens,2016-09-21,5.13524,96.0,,,UTI,Contig,,SAMN36438537,GCA_032520045.1,USA: Nashville,urine,clinical,
VUTI189_1,Homo sapiens,2021-01-15,5.11813,91.0,,,UTI,Contig,,SAMN36995318,GCA_031661855.1,USA: Nashville,urine,clinical,
VUTI193,Homo sapiens,2016-09-21,5.07532,84.0,,,cystitis,Contig,,SAMN26895949,GCA_029209925.1,"USA: Nashville, TN",urine,clinical,
VUTI194,Homo sapiens,2016-09-22,5.05907,90.0,,,cystitis,Contig,,SAMN26895950,GCA_029209875.1,"USA: Nashville, TN",urine,clinical,
VUTI197,Homo sapiens,2016-09-22,5.10539,73.0,,,UTI,Contig,,SAMN36391870,GCA_032536045.1,USA: Nashville,urine,clinical,
VUTI197_1,Homo sapiens,2021-01-15,5.0808,82.0,,,UTI,Contig,,SAMN36695497,GCA_032389215.1,USA: Nashville,urine,clinical,
VUTI198,Homo sapiens,2016-09-22,4.916,50.0,,,cystitis,Contig,,SAMN26895952,GCA_029209895.1,"USA: Nashville, TN",urine,clinical,
VUTI199,Homo sapiens,2016-09-22,5.17186,105.0,,,pyelonephritis,Contig,,SAMN26895953,GCA_029209865.1,"USA: Nashville, TN",urine,clinical,
VUTI202,Homo sapiens,2016-09-22,5.17996,91.0,,,cystitis,Contig,,SAMN26895954,GCA_029209845.1,"USA: Nashville, TN",urine,clinical,
VUTI202_1,Homo sapiens,2021-01-15,5.25264,95.0,,,UTI,Contig,,SAMN36695496,GCA_031791195.1,USA: Nashville,urine,clinical,
VUTI204,Homo sapiens,2016-09-26,5.09548,125.0,,,cystitis,Contig,,SAMN26895955,GCA_029209815.1,"USA: Nashville, TN",urine,clinical,
VUTI204_1,Homo sapiens,2021-01-15,5.18377,133.0,,,UTI,Contig,,SAMN36695495,GCA_032389235.1,USA: Nashville,urine,clinical,
VUTI207,Homo sapiens,2016-09-26,5.11413,78.0,,,cystitis,Contig,,SAMN26895957,GCA_029209805.1,"USA: Nashville, TN",urine,clinical,
VUTI207_1,Homo sapiens,2021-01-15,5.16193,112.0,,,UTI,Contig,,SAMN36695494,GCA_032389255.1,USA: Nashville,urine,clinical,
VUTI213,Homo sapiens,2016-09-26,4.62984,32.0,,,cystitis,Contig,,SAMN26895958,GCA_029209775.1,"USA: Nashville, TN",urine,clinical,
VUTI215,Homo sapiens,2016-09-26,5.26265,101.0,,,cystitis,Contig,,SAMN26895959,GCA_029209745.1,"USA: Nashville, TN",urine,clinical,
VUTI217,Homo sapiens,2016-09-26,4.82785,45.0,,,cystitis,Contig,,SAMN26895960,GCA_029209715.1,"USA: Nashville, TN",urine,clinical,
VUTI223,Homo sapiens,2016-09-26,4.83552,60.0,,,cystitis,Contig,,SAMN26895962,GCA_029209645.1,"USA: Nashville, TN",urine,clinical,
VUTI224,Homo sapiens,2016-09-26,5.0073,57.0,,,cystitis,Contig,,SAMN26895963,GCA_029209685.1,"USA: Nashville, TN",urine,clinical,
VUTI229,Homo sapiens,2016-09-26,5.08777,51.0,,,pyelonephritis,Contig,,SAMN26895965,GCA_029209585.1,"USA: Nashville, TN",urine,clinical,
VUTI230,Homo sapiens,2016-09-26,4.67091,19.0,,,cystitis,Contig,,SAMN26895966,GCA_029209595.1,"USA: Nashville, TN",urine,clinical,
VUTI232,Homo sapiens,2016-10-04,5.10117,68.0,,,cystitis,Contig,,SAMN26895968,GCA_029209575.1,"USA: Nashville, TN",urine,clinical,
VUTI237,Homo sapiens,2016-10-04,5.11097,49.0,,,cystitis,Contig,,SAMN26895970,GCA_029209545.1,"USA: Nashville, TN",urine,clinical,
VUTI239,Homo sapiens,2016-10-04,5.15107,56.0,,,cystitis,Contig,,SAMN26895971,GCA_029209485.1,"USA: Nashville, TN",urine,clinical,
VUTI244,Homo sapiens,2016-10-04,4.93378,73.0,,,cystitis,Contig,,SAMN26895973,GCA_029209465.1,"USA: Nashville, TN",urine,clinical,
VUTI247,Homo sapiens,2016-10-04,4.98843,80.0,,,cystitis,Contig,,SAMN26895976,GCA_029209405.1,"USA: Nashville, TN",urine,clinical,
VUTI248,Homo sapiens,2021-01-15,5.14018,109.0,,,UTI,Contig,,SAMN36695485,GCA_032389275.1,USA: Nashville,urine,clinical,
VUTI248_1,Homo sapiens,2016-10-12,5.14867,93.0,,,UTI,Contig,,SAMN36394566,GCA_032542825.1,USA: Nashville,urine,clinical,
VUTI249,Homo sapiens,2016-10-04,4.79688,64.0,,,cystitis,Contig,,SAMN26895977,GCA_029209365.1,"USA: Nashville, TN",urine,clinical,
VUTI263,Homo sapiens,2016-10-04,4.89398,72.0,,,cystitis,Contig,,SAMN26895983,GCA_029209265.1,"USA: Nashville, TN",urine,clinical,
VUTI264,Homo sapiens,2016-10-04,5.20189,104.0,,,cystitis,Contig,,SAMN26895984,GCA_029209245.1,"USA: Nashville, TN",urine,clinical,
VUTI265,Homo sapiens,2016-10-04,5.05203,57.0,,,cystitis,Contig,,SAMN26895985,GCA_029209185.1,"USA: Nashville, TN",urine,clinical,
VUTI266,Homo sapiens,2016-10-04,5.28784,130.0,,,cystitis,Contig,,SAMN26895986,GCA_029209195.1,"USA: Nashville, TN",urine,clinical,
VUTI266_1,Homo sapiens,2021-01-15,5.37591,132.0,,,UTI,Contig,,SAMN36695486,GCA_032389195.1,USA: Nashville,urine,clinical,
VUTI270,Homo sapiens,2016-10-04,4.62847,47.0,,,cystitis,Contig,,SAMN26895988,GCA_029209145.1,"USA: Nashville, TN",urine,clinical,
VUTI270_1,Homo sapiens,2021-01-15,4.65865,60.0,,,UTI,Contig,,SAMN36695487,GCA_032389175.1,USA: Nashville,urine,clinical,
VUTI272,Homo sapiens,2016-10-04,5.07747,63.0,,,cystitis,Contig,,SAMN26895989,GCA_029209095.1,"USA: Nashville, TN",urine,clinical,
VUTI276,Homo sapiens,2016-10-04,4.78224,39.0,,,cystitis,Contig,,SAMN26895992,GCA_029209115.1,"USA: Nashville, TN",urine,clinical,
VUTI282,Homo sapiens,2016-10-04,4.78991,59.0,,,cystitis,Contig,,SAMN26895996,GCA_029208995.1,"USA: Nashville, TN",urine,clinical,
VUTI286,Homo sapiens,2016-10-05,5.24916,153.0,,,cystitis,Contig,,SAMN26895998,GCA_029208965.1,"USA: Nashville, TN",urine,clinical,
VUTI286_1,Homo sapiens,2022-01-01,5.3281,106.0,,,UTI,Contig,,SAMN36433938,GCA_032523045.1,USA: Nashville,urine,clinical,
VUTI287,Homo sapiens,2016-10-05,5.37471,118.0,,,UTI,Contig,,SAMN36438540,GCA_032520085.1,USA: Nashville,urine,clinical,
VUTI287_1,Homo sapiens,2022-01-01,5.35908,126.0,,,UTI,Contig,,SAMN36433937,GCA_032523005.1,USA: Nashville,urine,clinical,
VUTI288,Homo sapiens,2016-10-05,5.0856,65.0,,,cystitis,Contig,,SAMN26895999,GCA_029208895.1,"USA: Nashville, TN",urine,clinical,
VUTI290,Homo sapiens,2016-10-05,5.00624,57.0,,,cystitis,Contig,,SAMN26896000,GCA_029208925.1,"USA: Nashville, TN",urine,clinical,
VUTI296,Homo sapiens,2022-01-01,5.37297,117.0,,,UTI,Contig,,SAMN36433932,GCA_032522905.1,USA: Nashville,urine,clinical,
VUTI296_1,Homo sapiens,2016-10-05,5.37612,126.0,,,UTI,Contig,,SAMN36391873,GCA_032536125.1,USA: Nashville,urine,clinical,
VUTI300,Homo sapiens,2016-10-05,5.03106,39.0,,,cystitis,Contig,,SAMN26896005,GCA_029208795.1,"USA: Nashville, TN",urine,clinical,
VUTI301,Homo sapiens,2016-10-05,4.73862,31.0,,,UTI,Contig,,SAMN36391874,GCA_032536145.1,USA: Nashville,urine,clinical,
VUTI301_1,Homo sapiens,2021-01-15,4.73619,27.0,,,UTI,Contig,,SAMN38454792,GCA_033982595.1,USA: Nashville,urine,clinical,
VUTI307,Homo sapiens,2016-10-05,5.25772,199.0,,,cystitis,Contig,,SAMN26896007,GCA_029208765.1,"USA: Nashville, TN",urine,clinical,
VUTI308,Homo sapiens,2016-10-05,5.17143,178.0,,,pyelonephritis,Contig,,SAMN26896008,GCA_029208785.1,"USA: Nashville, TN",urine,clinical,
VUTI308_1,Homo sapiens,2022-01-01,5.24336,206.0,,,Pyelonephritis,Contig,,SAMN36433933,GCA_032522945.1,USA: Nashville,urine,clinical,
VUTI312,Homo sapiens,2016-10-05,4.99684,85.0,,,cystitis,Contig,,SAMN26896009,GCA_029208665.1,"USA: Nashville, TN",urine,clinical,
VUTI314,Homo sapiens,2016-10-05,4.73593,46.0,,,cystitis,Contig,,SAMN26896011,GCA_029208745.1,"USA: Nashville, TN",urine,clinical,
VUTI316,Homo sapiens,2016-10-05,5.18176,72.0,,,cystitis,Contig,,SAMN26896013,GCA_029208715.1,"USA: Nashville, TN",urine,clinical,
VUTI317,Homo sapiens,2016-10-05,5.24881,80.0,,,cystitis,Contig,,SAMN26896014,GCA_029208605.1,"USA: Nashville, TN",urine,clinical,
VUTI320,Homo sapiens,2016-10-05,4.80898,42.0,,,cystitis,Contig,,SAMN26896017,GCA_029208585.1,"USA: Nashville, TN",urine,clinical,
VUTI321,Homo sapiens,2016-10-05,5.0913,122.0,,,UTI,Contig,,SAMN36391872,GCA_032536105.1,USA: Nashville,urine,clinical,
VUTI321_1,Homo sapiens,2022-01-01,5.00298,110.0,,,UTI,Contig,,SAMN36433931,GCA_032522925.1,USA: Nashville,urine,clinical,
VUTI325,Homo sapiens,2016-10-05,5.10191,86.0,,,cystitis,Contig,,SAMN26896019,GCA_029208515.1,"USA: Nashville, TN",urine,clinical,
VUTI327,Homo sapiens,2022-01-01,5.45592,113.0,,,UTI,Contig,,SAMN36433929,GCA_032522825.1,USA: Nashville,urine,clinical,
VUTI327_1,Homo sapiens,2016-10-05,5.51722,141.0,,,UTI,Contig,,SAMN36391871,GCA_032536085.1,USA: Nashville,urine,clinical,
VUTI333,Homo sapiens,2016-10-12,5.11568,64.0,,,cystitis,Contig,,SAMN26896022,GCA_029208465.1,"USA: Nashville, TN",urine,clinical,
VUTI335,Homo sapiens,2016-10-12,5.10837,96.0,,,cystitis,Contig,,SAMN26896024,GCA_029208445.1,"USA: Nashville, TN",urine,clinical,
VUTI337,Homo sapiens,2016-10-12,4.8198,42.0,,,cystitis,Contig,,SAMN26896025,GCA_029208415.1,"USA: Nashville, TN",urine,clinical,
VUTI338,Homo sapiens,2016-10-12,4.7436,45.0,,,cystitis,Contig,,SAMN26896026,GCA_029208405.1,"USA: Nashville, TN",urine,clinical,
VUTI340,Homo sapiens,2022-01-01,4.81931,56.0,,,UTI,Contig,,SAMN36433935,GCA_032522985.1,USA: Nashville,urine,clinical,
VUTI340_1,Homo sapiens,2016-10-22,4.81993,57.0,,,UTI,Contig,,SAMN36391867,GCA_032536005.1,USA: Nashville,urine,clinical,
VUTI341,Homo sapiens,2016-10-12,5.67232,164.0,,,pyelonephritis,Contig,,SAMN36391869,GCA_032536065.1,USA: Nashville,urine,clinical,
VUTI341_1,Homo sapiens,2021-01-15,5.57809,162.0,,,Pyelonephritis,Contig,,SAMN38454793,GCA_033982635.1,USA: Nashville,urine,clinical,
VUTI342,Homo sapiens,2022-01-01,4.88891,95.0,,,UTI,Contig,,SAMN36433934,GCA_032522965.1,USA: Nashville,urine,clinical,
VUTI342_1,Homo sapiens,2016-10-12,4.89656,98.0,,,cystitis,Contig,,SAMN36406125,GCA_032539635.1,USA: Nashville,urine,clinical,
VUTI347,Homo sapiens,2016-10-12,5.46341,154.0,,,cystitis,Contig,,SAMN36406124,GCA_032539605.1,USA: Nashville,urine,clinical,
VUTI349,Homo sapiens,2016-10-12,5.22889,78.0,,,cystitis,Contig,,SAMN26896028,GCA_029208355.1,"USA: Nashville, TN",urine,clinical,
VUTI353,Homo sapiens,2016-10-12,5.0159,66.0,,,cystitis,Contig,,SAMN26896032,GCA_029208285.1,"USA: Nashville, TN",urine,clinical,
VUTI360,Homo sapiens,2016-10-12,5.06845,55.0,,,cystitis,Contig,,SAMN36406123,GCA_032539565.1,USA: Nashville,urine,clinical,
VUTI360_1,Homo sapiens,2021-01-15,5.07235,47.0,,,UTI,Contig,,SAMN38455907,GCA_033982735.1,USA: Nashville,urine,clinical,
VUTI364,Homo sapiens,2016-10-12,4.9724,55.0,,,cystitis,Contig,,SAMN26896033,GCA_029208245.1,"USA: Nashville, TN",urine,clinical,
VUTI366,Homo sapiens,2016-10-12,5.15675,106.0,,,cystitis,Contig,,SAMN26896034,GCA_029208265.1,"USA: Nashville, TN",urine,clinical,
VUTI371,Homo sapiens,2016-10-12,5.29476,154.0,,,cystitis,Contig,,SAMN26896036,GCA_029208215.1,"USA: Nashville, TN",urine,clinical,
VUTI377,Homo sapiens,2016-10-12,4.94362,61.0,,,cystitis,Contig,,SAMN26896037,GCA_029208185.1,"USA: Nashville, TN",urine,clinical,
VUTI380,Homo sapiens,2016-10-12,4.96247,99.0,,,cystitis,Contig,,SAMN26896038,GCA_029208145.1,"USA: Nashville, TN",urine,clinical,
VUTI380_1,Homo sapiens,2021-01-15,5.05718,82.0,,,UTI,Contig,,SAMN38455908,GCA_033982535.1,USA: Nashville,urine,clinical,
VUTI389,Homo sapiens,2016-10-12,5.15782,102.0,,,cystitis,Contig,,SAMN26896041,GCA_029208105.1,"USA: Nashville, TN",urine,clinical,
VUTI390,Homo sapiens,,5.19519,74.0,,,,Contig,,SAMN26896042,GCA_029208085.1,,,clinical,
VUTI397,Homo sapiens,2016-10-17,5.44584,452.0,,,cystitis,Contig,,SAMN26896044,GCA_029208055.1,"USA: Nashville, TN",urine,clinical,
VUTI403,Homo sapiens,2016-10-17,4.76914,68.0,,,cystitis,Contig,,SAMN26896047,GCA_029207995.1,"USA: Nashville, TN",urine,clinical,
VUTI404,Homo sapiens,2016-10-17,4.95096,116.0,,,cystitis,Contig,,SAMN26896048,GCA_029207925.1,"USA: Nashville, TN",urine,clinical,
VUTI405,Homo sapiens,2016-10-17,5.01647,104.0,,,cystitis,Contig,,SAMN26896049,GCA_029207945.1,"USA: Nashville, TN",urine,clinical,
VUTI409,Homo sapiens,2016-10-17,5.0747,78.0,,,cystitis,Contig,,SAMN26896050,GCA_029207885.1,"USA: Nashville, TN",urine,clinical,
VUTI410,Homo sapiens,2016-10-17,5.19103,65.0,,,cystitis,Contig,,SAMN26896051,GCA_029207905.1,"USA: Nashville, TN",urine,clinical,
VUTI412,Homo sapiens,2016-10-17,4.87735,114.0,,,cystitis,Contig,,SAMN26896052,GCA_029207865.1,"USA: Nashville, TN",urine,clinical,
VUTI463,Homo sapiens,2019-06-18,5.157,95.0,,,cystitis,Contig,,SAMN36406122,GCA_032539505.1,USA: Nashville,urine,clinical,
VUTI463_1,Homo sapiens,2021-01-15,5.15943,97.0,,,UTI,Contig,,SAMN38455897,GCA_033982655.1,USA: Nashville,urine,clinical,
VUTI464,Homo sapiens,2019-06-18,5.06839,107.0,,,cystitis,Contig,,SAMN36406119,GCA_032539465.1,USA: Nashville,urine,clinical,
VUTI464_1,Homo sapiens,2021-01-15,5.07234,103.0,,,UTI,Contig,,SAMN38455898,GCA_033982515.1,USA: Nashville,urine,clinical,
VUTI467,Homo sapiens,2019-06-18,5.07619,109.0,,,UTI,Contig,,SAMN36399224,GCA_032542545.1,USA: Nashville,urine,clinical,
VUTI468,Homo sapiens,2019-06-18,5.16379,125.0,,,UTI,Contig,,SAMN36399223,GCA_032542565.1,USA: Nashville,urine,clinical,
VUTI468_1,Homo sapiens,2021-01-15,5.1922,72.0,,,UTI,Contig,,SAMN38455900,GCA_033982695.1,USA: Nashville,urine,clinical,
VUTI473,Homo sapiens,2019-06-18,5.05973,52.0,,,UTI,Contig,,SAMN36399222,GCA_032542525.1,USA: Nashville,urine,clinical,
VUTI473_1,Homo sapiens,2021-01-15,4.98279,41.0,,,UTI,Contig,,SAMN38455901,GCA_033982715.1,USA: Nashville,urine,clinical,
VUTI475,Homo sapiens,2019-06-18,5.00636,77.0,,,UTI,Contig,,SAMN36399221,GCA_032542505.1,USA: Nashville,urine,clinical,
VUTI475_1,Homo sapiens,2021-01-15,5.01261,78.0,,,UTI,Contig,,SAMN38455902,GCA_033982755.1,USA: Nashville,urine,clinical,
VUTI476,Homo sapiens,2021-01-15,5.06948,62.0,,,UTI,Contig,,SAMN38455903,GCA_033984215.1,USA: Nashville,urine,clinical,
VUTI477,Homo sapiens,2019-06-18,5.06908,89.0,,,UTI,Contig,,SAMN36399212,GCA_032542485.1,USA: Nashville,urine,clinical,
VUTI477_1,Homo sapiens,2021-01-15,5.06795,90.0,,,UTI,Contig,,SAMN38455904,GCA_033982775.1,USA: Nashville,urine,clinical,
VUTI479,Homo sapiens,2019-06-18,4.74147,42.0,,,UTI,Contig,,SAMN36399214,GCA_032542585.1,USA: Nashville,urine,clinical,
VUTI479_1,Homo sapiens,2021-01-15,4.73006,41.0,,,UTI,Contig,,SAMN38455905,GCA_033982615.1,USA: Nashville,urine,clinical,
